Date,Year,Month,WeekOfYear,DayOfWeek,DayOfYear,Hour,Data Entity,Severity,Latitude,Longitude ,Intersection Id
2022-08-11,2022,8,32,3,223,19,CRUE/SEM,5.0,7.0995491,-73.1236213,1008
2022-08-11,2022,8,32,3,223,21,CRUE/SEM,3.0,7.1014745,-73.130319,248
2022-08-11,2022,8,32,3,223,21,CRUE/SEM,3.0,7.152346,-73.134854,208
2022-08-12,2022,8,32,4,224,20,CRUE/SEM,3.0,7.1098768,-73.1413227,591
2022-08-12,2022,8,32,4,224,23,CRUE/SEM,3.0,7.1232357,-73.1230052,371
2022-08-12,2022,8,32,4,224,20,CRUE/SEM,3.0,7.1098768,-73.1413227,591
2022-08-12,2022,8,32,4,224,21,CRUE/SEM,5.0,7.0925363,-73.1244219,476
2022-08-12,2022,8,32,4,224,23,CRUE/SEM,5.0,7.105332,-73.1395223,228
2022-08-12,2022,8,32,4,224,6,CRUE/SEM,3.0,7.12775,-73.127347,185
2022-08-12,2022,8,32,4,224,6,CRUE/SEM,3.0,7.119349,-73.1227416,0
2022-08-12,2022,8,32,4,224,16,CRUE/SEM,3.0,7.09897,-73.10723,299
2022-08-12,2022,8,32,4,224,15,CRUE/SEM,4.0,7.1261088,-73.1167732,752
2022-08-12,2022,8,32,4,224,13,CRUE/SEM,4.0,7.1346808,-73.103979,30
2022-08-12,2022,8,32,4,224,13,CRUE/SEM,3.0,7.119349,-73.1227416,0
2022-08-12,2022,8,32,4,224,23,CRUE/SEM,3.0,7.119349,-73.1227416,0
2022-08-12,2022,8,32,4,224,11,CRUE/SEM,3.0,7.1175894,-73.1112649,7
2022-08-12,2022,8,32,4,224,11,CRUE/SEM,3.0,7.1175894,-73.1112649,7
2022-08-12,2022,8,32,4,224,6,CRUE/SEM,5.0,7.0773522,-73.1204984,311
2022-08-12,2022,8,32,4,224,11,CRUE/SEM,3.0,7.1175894,-73.1112649,7
2022-08-12,2022,8,32,4,224,11,CRUE/SEM,5.0,7.1165119,-73.1176301,45
2022-08-12,2022,8,32,4,224,7,CRUE/SEM,3.0,7.1128573,-73.1227065,13
2022-08-12,2022,8,32,4,224,7,CRUE/SEM,4.0,7.1260301,-73.1086885,211
2022-08-12,2022,8,32,4,224,9,CRUE/SEM,4.0,7.1200135,-73.1275844,113
2022-08-12,2022,8,32,4,224,11,CRUE/SEM,3.0,7.119349,-73.1227416,0
2022-08-12,2022,8,32,4,224,11,CRUE/SEM,4.0,7.119349,-73.1227416,0
2022-08-12,2022,8,32,4,224,10,CRUE/SEM,3.0,7.1165119,-73.1176301,45
2022-08-12,2022,8,32,4,224,9,CRUE/SEM,3.0,7.1165119,-73.1176301,45
2022-08-12,2022,8,32,4,224,11,CRUE/SEM,3.0,7.1206415,-73.1209489,173
2022-08-12,2022,8,32,4,224,5,CRUE/SEM,5.0,7.1377911,-73.1254098,141
2022-08-12,2022,8,32,4,224,12,CRUE/SEM,3.0,7.09144,-73.10621,124
2022-08-12,2022,8,32,4,224,4,CRUE/SEM,3.0,7.1521196,-73.1307089,381
2022-08-12,2022,8,32,4,224,4,CRUE/SEM,3.0,7.141865,-73.1228549,358
2022-08-12,2022,8,32,4,224,17,CRUE/SEM,3.0,7.1257964,-73.1273866,836
2022-08-12,2022,8,32,4,224,18,CRUE/SEM,4.0,7.1332825,-73.1067991,1469
2022-08-12,2022,8,32,4,224,16,CRUE/SEM,3.0,7.1383377,-73.1329065,878
2022-08-12,2022,8,32,4,224,16,CRUE/SEM,3.0,7.1129285,-73.1243892,243
2022-08-12,2022,8,32,4,224,0,CRUE/SEM,3.0,7.1196686,-73.1120131,1076
2022-08-12,2022,8,32,4,224,0,CRUE/SEM,5.0,7.119349,-73.1227416,0
2022-08-12,2022,8,32,4,224,1,CRUE/SEM,5.0,7.1348811,-73.1202139,137
2022-08-12,2022,8,32,4,224,2,CRUE/SEM,5.0,7.1027504,-73.167249,14
2022-08-12,2022,8,32,4,224,2,CRUE/SEM,5.0,7.125607,-73.114851,320
2022-08-12,2022,8,32,4,224,3,CRUE/SEM,5.0,7.0915313,-73.1106183,223
2022-08-12,2022,8,32,4,224,3,CRUE/SEM,5.0,7.1542512,-73.1313392,95
2022-08-12,2022,8,32,4,224,3,CRUE/SEM,5.0,7.0909883,-73.1254332,281
2022-08-12,2022,8,32,4,224,3,CRUE/SEM,3.0,7.0905914,-73.1189553,117
2022-08-12,2022,8,32,4,224,16,CRUE/SEM,3.0,7.212443,-73.1209129,21
2022-08-12,2022,8,32,4,224,16,CRUE/SEM,4.0,7.1301646,-73.1212929,1032
2022-08-13,2022,8,32,5,225,8,CRUE/SEM,,7.1274549,-73.1191323,1
2022-08-13,2022,8,32,5,225,7,CRUE/SEM,,7.0996939,-73.1073169,29
2022-08-13,2022,8,32,5,225,17,CRUE/SEM,,7.1487272,-73.1400784,39
2022-08-13,2022,8,32,5,225,17,CRUE/SEM,,7.119349,-73.1227416,0
2022-08-13,2022,8,32,5,225,17,CRUE/SEM,,7.1487272,-73.1400784,39
2022-08-13,2022,8,32,5,225,18,CRUE/SEM,,7.110472,-73.1194085,5
2022-08-13,2022,8,32,5,225,18,CRUE/SEM,,7.1178498,-73.1168055,26
2022-08-13,2022,8,32,5,225,18,CRUE/SEM,,7.09382,-73.13018,70
2022-08-13,2022,8,32,5,225,18,CRUE/SEM,,7.112203,-73.121759,37
2022-08-13,2022,8,32,5,225,7,CRUE/SEM,,7.0996939,-73.1073169,29
2022-08-13,2022,8,32,5,225,17,CRUE/SEM,,7.15068,-73.12925,1443
2022-08-13,2022,8,32,5,225,17,CRUE/SEM,,7.1487272,-73.1400784,39
2022-08-13,2022,8,32,5,225,16,CRUE/SEM,,7.1011052,-73.0968493,284
2022-08-13,2022,8,32,5,225,10,CRUE/SEM,,7.1251682,-73.1168549,447
2022-08-13,2022,8,32,5,225,10,CRUE/SEM,,7.1241079,-73.1110294,183
2022-08-13,2022,8,32,5,225,9,CRUE/SEM,,7.1401456,-73.1014444,270
2022-08-13,2022,8,32,5,225,9,CRUE/SEM,,7.1241079,-73.1110294,183
2022-08-13,2022,8,32,5,225,8,CRUE/SEM,,7.121702,-73.1209585,343
2022-08-13,2022,8,32,5,225,16,CRUE/SEM,,7.1328823,-73.127825,398
2022-08-13,2022,8,32,5,225,7,CRUE/SEM,,7.0996939,-73.1073169,29
2022-08-13,2022,8,32,5,225,7,CRUE/SEM,,7.0996939,-73.1073169,29
2022-08-13,2022,8,32,5,225,7,CRUE/SEM,,7.0996427,-73.1141281,158
2022-08-13,2022,8,32,5,225,7,CRUE/SEM,,7.1324662,-73.1541962,51
2022-08-13,2022,8,32,5,225,16,CRUE/SEM,,7.1328823,-73.127825,398
2022-08-13,2022,8,32,5,225,11,CRUE/SEM,,7.1254834,-73.1219674,6
2022-08-13,2022,8,32,5,225,11,CRUE/SEM,,7.119349,-73.1227416,0
2022-08-13,2022,8,32,5,225,12,CRUE/SEM,,7.1128742,-73.1189289,725
2022-08-13,2022,8,32,5,225,13,CRUE/SEM,,7.1277752,-73.1242186,68
2022-08-13,2022,8,32,5,225,10,CRUE/SEM,,7.1241079,-73.1110294,183
2022-08-13,2022,8,32,5,225,15,CRUE/SEM,,7.1290655,-73.1298292,3
2022-08-13,2022,8,32,5,225,15,CRUE/SEM,,7.1290655,-73.1298292,3
2022-08-13,2022,8,32,5,225,15,CRUE/SEM,,7.1780431,-73.1293272,21
2022-08-13,2022,8,32,5,225,16,CRUE/SEM,,7.1011052,-73.0968493,284
2022-08-13,2022,8,32,5,225,16,CRUE/SEM,,7.1011052,-73.0968493,284
2022-08-13,2022,8,32,5,225,16,CRUE/SEM,,7.1011052,-73.0968493,284
2022-08-13,2022,8,32,5,225,7,CRUE/SEM,,7.0996427,-73.1141281,158
2022-08-13,2022,8,32,5,225,7,CRUE/SEM,,7.1324662,-73.1541962,51
2022-08-13,2022,8,32,5,225,18,CRUE/SEM,,7.1178498,-73.1168055,26
2022-08-13,2022,8,32,5,225,18,CRUE/SEM,,7.110472,-73.1194085,5
2022-08-13,2022,8,32,5,225,17,CRUE/SEM,,7.1487272,-73.1400784,39
2022-08-13,2022,8,32,5,225,10,CRUE/SEM,,7.0868482,-73.124786,219
2022-08-13,2022,8,32,5,225,11,CRUE/SEM,,7.1254834,-73.1219674,6
2022-08-13,2022,8,32,5,225,8,CRUE/SEM,,7.1274549,-73.1191323,1
2022-08-13,2022,8,32,5,225,11,CRUE/SEM,,7.1128742,-73.1189289,725
2022-08-13,2022,8,32,5,225,16,CRUE/SEM,,7.1290655,-73.1298292,3
2022-08-13,2022,8,32,5,225,16,CRUE/SEM,,7.1011052,-73.0968493,284
2022-08-13,2022,8,32,5,225,16,CRUE/SEM,,7.1011052,-73.0968493,284
2022-08-13,2022,8,32,5,225,15,CRUE/SEM,,7.1780431,-73.1293272,21
2022-08-13,2022,8,32,5,225,15,CRUE/SEM,,7.1290655,-73.1298292,3
2022-08-13,2022,8,32,5,225,11,CRUE/SEM,,7.119349,-73.1227416,0
2022-08-13,2022,8,32,5,225,15,CRUE/SEM,,7.1290655,-73.1298292,3
2022-08-13,2022,8,32,5,225,9,CRUE/SEM,,7.1241079,-73.1110294,183
2022-08-13,2022,8,32,5,225,13,CRUE/SEM,,7.119349,-73.1227416,0
2022-08-13,2022,8,32,5,225,14,CRUE/SEM,,7.1281311,-73.1312877,1067
2022-08-13,2022,8,32,5,225,14,CRUE/SEM,,7.1777955,-73.1325005,21
2022-08-13,2022,8,32,5,225,13,CRUE/SEM,,7.1277752,-73.1242186,68
2022-08-13,2022,8,32,5,225,14,CRUE/SEM,,7.1318061,-73.1174394,258
2022-08-13,2022,8,32,5,225,11,CRUE/SEM,,7.119349,-73.1227416,0
2022-08-13,2022,8,32,5,225,12,CRUE/SEM,,7.1128742,-73.1189289,725
2022-08-14,2022,8,32,6,226,20,CRUE/SEM,,7.0883841,-73.1082597,11
2022-08-14,2022,8,32,6,226,20,CRUE/SEM,,7.0883841,-73.1082597,11
2022-08-14,2022,8,32,6,226,22,CRUE/SEM,,7.152346,-73.134854,208
2022-08-14,2022,8,32,6,226,21,CRUE/SEM,,7.089364,-73.1324768,9
2022-08-14,2022,8,32,6,226,21,CRUE/SEM,,7.0828868,-73.1219897,152
2022-08-14,2022,8,32,6,226,21,CRUE/SEM,,7.0996939,-73.1073169,29
2022-08-14,2022,8,32,6,226,22,CRUE/SEM,,7.152346,-73.134854,208
2022-08-14,2022,8,32,6,226,20,CRUE/SEM,,7.089364,-73.1324768,9
2022-08-14,2022,8,32,6,226,23,CRUE/SEM,,7.1083684,-73.1299196,8
2022-08-14,2022,8,32,6,226,19,CRUE/SEM,,7.1274549,-73.1191323,1
2022-08-14,2022,8,32,6,226,23,CRUE/SEM,,7.1083684,-73.1299196,8
2022-08-14,2022,8,32,6,226,22,CRUE/SEM,,7.152346,-73.134854,208
2022-08-14,2022,8,32,6,226,22,CRUE/SEM,,7.1073449,-73.1234933,242
2022-08-14,2022,8,32,6,226,22,CRUE/SEM,,7.152346,-73.134854,208
2022-08-14,2022,8,32,6,226,21,CRUE/SEM,,7.0996939,-73.1073169,29
2022-08-14,2022,8,32,6,226,22,CRUE/SEM,,7.1076238,-73.1216687,1624
2022-08-14,2022,8,32,6,226,21,CRUE/SEM,,7.089364,-73.1324768,9
2022-08-14,2022,8,32,6,226,20,CRUE/SEM,,7.089364,-73.1324768,9
2022-08-14,2022,8,32,6,226,20,CRUE/SEM,,7.0883841,-73.1082597,11
2022-08-14,2022,8,32,6,226,20,CRUE/SEM,,7.0883841,-73.1082597,11
2022-08-14,2022,8,32,6,226,20,CRUE/SEM,,7.1052471,-73.1219815,33
2022-08-14,2022,8,32,6,226,21,CRUE/SEM,,7.0828868,-73.1219897,152
2022-08-15,2022,8,33,0,227,2,CRUE/SEM,,7.119349,-73.1227416,0
2022-08-15,2022,8,33,0,227,2,CRUE/SEM,,7.119349,-73.1227416,0
2022-08-16,2022,8,33,1,228,10,CRUE/SEM,,7.1602058,-73.1422175,1273
2022-08-16,2022,8,33,1,228,19,CRUE/SEM,,7.1175894,-73.1112649,7
2022-08-16,2022,8,33,1,228,19,CRUE/SEM,,7.1175894,-73.1112649,7
2022-08-16,2022,8,33,1,228,17,CRUE/SEM,,7.1170735,-73.1297806,598
2022-08-16,2022,8,33,1,228,16,CRUE/SEM,,7.1222228,-73.1272864,105
2022-08-16,2022,8,33,1,228,14,CRUE/SEM,,7.0854338,-73.1162602,160
2022-08-16,2022,8,33,1,228,14,CRUE/SEM,,7.1229616,-73.10985,613
2022-08-16,2022,8,33,1,228,14,CRUE/SEM,,7.1024623,-73.1077033,23
2022-08-16,2022,8,33,1,228,17,CRUE/SEM,,7.1170735,-73.1297806,598
2022-08-16,2022,8,33,1,228,12,CRUE/SEM,,7.1318061,-73.1174394,258
2022-08-16,2022,8,33,1,228,11,CRUE/SEM,,7.1060966,-73.1095015,384
2022-08-16,2022,8,33,1,228,10,CRUE/SEM,,7.1175894,-73.1112649,7
2022-08-16,2022,8,33,1,228,9,CRUE/SEM,,7.10751,-73.10916,127
2022-08-16,2022,8,33,1,228,9,CRUE/SEM,,7.1468591,-73.127204,425
2022-08-16,2022,8,33,1,228,8,CRUE/SEM,,7.0967753,-73.119901,201
2022-08-16,2022,8,33,1,228,8,CRUE/SEM,,7.119349,-73.1227416,0
2022-08-16,2022,8,33,1,228,14,CRUE/SEM,,7.1024623,-73.1077033,23
2022-08-17,2022,8,33,2,229,12,CRUE/SEM,,7.1089841,-73.1141976,28
2022-08-17,2022,8,33,2,229,12,CRUE/SEM,,7.1073874,-73.1364357,4
2022-08-17,2022,8,33,2,229,12,CRUE/SEM,,7.1069596,-73.1373742,123
2022-08-17,2022,8,33,2,229,12,CRUE/SEM,,7.108621,-73.1350375,247
2022-08-17,2022,8,33,2,229,14,CRUE/SEM,,7.1239533,-73.1214767,689
2022-08-17,2022,8,33,2,229,13,CRUE/SEM,,7.119349,-73.1227416,0
2022-08-17,2022,8,33,2,229,14,CRUE/SEM,,7.112203,-73.121759,37
2022-08-17,2022,8,33,2,229,14,CRUE/SEM,,7.112203,-73.121759,37
2022-08-17,2022,8,33,2,229,17,CRUE/SEM,,7.1252037,-73.1190775,402
2022-08-17,2022,8,33,2,229,11,CRUE/SEM,,7.1052137,-73.1190344,577
2022-08-17,2022,8,33,2,229,12,CRUE/SEM,,7.107558,-73.13487,151
2022-08-17,2022,8,33,2,229,11,CRUE/SEM,,7.110472,-73.1194085,5
2022-08-17,2022,8,33,2,229,20,CRUE/SEM,,7.128636,-73.1242763,41
2022-08-17,2022,8,33,2,229,11,CRUE/SEM,,7.0923638,-73.1069703,1132
2022-08-17,2022,8,33,2,229,10,CRUE/SEM,,7.1308723,-73.1245746,19
2022-08-17,2022,8,33,2,229,10,CRUE/SEM,,7.1037687,-73.1177991,170
2022-08-17,2022,8,33,2,229,9,CRUE/SEM,,7.1290655,-73.1298292,3
2022-08-17,2022,8,33,2,229,22,CRUE/SEM,,7.1001272,-73.1076525,94
2022-08-17,2022,8,33,2,229,21,CRUE/SEM,,7.119349,-73.1227416,0
2022-08-17,2022,8,33,2,229,20,CRUE/SEM,,7.128636,-73.1242763,41
2022-08-17,2022,8,33,2,229,17,CRUE/SEM,,7.1290655,-73.1298292,3
2022-08-17,2022,8,33,2,229,19,CRUE/SEM,,7.1274549,-73.1191323,1
2022-08-17,2022,8,33,2,229,19,CRUE/SEM,,7.1172215,-73.1270582,65
2022-08-17,2022,8,33,2,229,19,CRUE/SEM,,7.1201721,-73.1272586,113
2022-08-17,2022,8,33,2,229,19,CRUE/SEM,,7.1165511,-73.1268852,635
2022-08-17,2022,8,33,2,229,11,CRUE/SEM,,7.110472,-73.1194085,5
2022-08-17,2022,8,33,2,229,17,CRUE/SEM,,7.1252037,-73.1190775,402
2022-08-17,2022,8,33,2,229,8,CRUE/SEM,,7.1056645,-73.1414011,1270
2022-08-17,2022,8,33,2,229,18,CRUE/SEM,,7.1002472,-73.1074716,94
2022-08-17,2022,8,33,2,229,18,CRUE/SEM,,7.1024623,-73.1077033,23
2022-08-17,2022,8,33,2,229,10,CRUE/SEM,,7.1037687,-73.1177991,170
2022-08-17,2022,8,33,2,229,11,CRUE/SEM,,7.110472,-73.1194085,5
2022-08-17,2022,8,33,2,229,12,CRUE/SEM,,7.1089841,-73.1141976,28
2022-08-17,2022,8,33,2,229,12,CRUE/SEM,,7.108621,-73.1350375,247
2022-08-17,2022,8,33,2,229,13,CRUE/SEM,,7.119349,-73.1227416,0
2022-08-17,2022,8,33,2,229,11,CRUE/SEM,,7.0923638,-73.1069703,1132
2022-08-17,2022,8,33,2,229,14,CRUE/SEM,,7.112203,-73.121759,37
2022-08-17,2022,8,33,2,229,18,CRUE/SEM,,7.1201721,-73.1272586,113
2022-08-17,2022,8,33,2,229,14,CRUE/SEM,,7.112203,-73.121759,37
2022-08-17,2022,8,33,2,229,18,CRUE/SEM,,7.1246339,-73.1138455,192
2022-08-17,2022,8,33,2,229,18,CRUE/SEM,,7.1246339,-73.1138455,192
2022-08-17,2022,8,33,2,229,18,CRUE/SEM,,7.1165511,-73.1268852,635
2022-08-17,2022,8,33,2,229,18,CRUE/SEM,,7.1024623,-73.1077033,23
2022-08-17,2022,8,33,2,229,17,CRUE/SEM,,7.1252037,-73.1190775,402
2022-08-17,2022,8,33,2,229,17,CRUE/SEM,,7.1252037,-73.1190775,402
2022-08-18,2022,8,33,3,230,20,CRUE/SEM,,7.1027504,-73.167249,14
2022-08-18,2022,8,33,3,230,22,CRUE/SEM,,7.119349,-73.1227416,0
2022-08-18,2022,8,33,3,230,17,CRUE/SEM,,7.1290655,-73.1298292,3
2022-08-18,2022,8,33,3,230,16,CRUE/SEM,,7.119349,-73.1227416,0
2022-08-18,2022,8,33,3,230,16,CRUE/SEM,,7.1299809,-73.1179611,806
2022-08-18,2022,8,33,3,230,15,CRUE/SEM,,7.1205055,-73.1082853,532
2022-08-18,2022,8,33,3,230,13,CRUE/SEM,,7.0854502,-73.1179727,27
2022-08-18,2022,8,33,3,230,17,CRUE/SEM,,7.0909342,-73.1190155,117
2022-08-18,2022,8,33,3,230,2,CRUE/SEM,,7.0773522,-73.1204984,311
2022-08-18,2022,8,33,3,230,16,CRUE/SEM,,7.1299809,-73.1179611,806
2022-08-18,2022,8,33,3,230,4,CRUE/SEM,,7.1001231,-73.1311037,934
2022-08-18,2022,8,33,3,230,20,CRUE/SEM,,7.1027504,-73.167249,14
2022-08-18,2022,8,33,3,230,20,CRUE/SEM,,7.1027504,-73.167249,14
2022-08-18,2022,8,33,3,230,20,CRUE/SEM,,7.0791478,-73.1172635,546
2022-08-18,2022,8,33,3,230,20,CRUE/SEM,,7.0791478,-73.1172635,546
2022-08-18,2022,8,33,3,230,20,CRUE/SEM,,7.119349,-73.1227416,0
2022-08-18,2022,8,33,3,230,21,CRUE/SEM,,7.1554862,-73.1369755,1131
2022-08-18,2022,8,33,3,230,21,CRUE/SEM,,7.1215115,-73.1374271,1139
2022-08-18,2022,8,33,3,230,2,CRUE/SEM,,7.0773522,-73.1204984,311
2022-08-18,2022,8,33,3,230,22,CRUE/SEM,,7.1076693,-73.1364925,4
2022-08-18,2022,8,33,3,230,22,CRUE/SEM,,7.1155129,-73.1254185,507
2022-08-18,2022,8,33,3,230,8,CRUE/SEM,,7.1121789,-73.1364231,230
2022-08-18,2022,8,33,3,230,7,CRUE/SEM,,7.119349,-73.1227416,0
2022-08-18,2022,8,33,3,230,7,CRUE/SEM,,7.119349,-73.1227416,0
2022-08-18,2022,8,33,3,230,22,CRUE/SEM,,7.119349,-73.1227416,0
2022-08-18,2022,8,33,3,230,13,CRUE/SEM,,7.11931,-73.1214239,12
2022-08-18,2022,8,33,3,230,8,CRUE/SEM,,7.1606967,-73.1323789,38
2022-08-18,2022,8,33,3,230,6,CRUE/SEM,,7.1205842,-73.1275161,674
2022-08-18,2022,8,33,3,230,6,CRUE/SEM,,7.117685,-73.1315864,220
2022-08-18,2022,8,33,3,230,13,CRUE/SEM,,7.0883327,-73.1085326,11
2022-08-18,2022,8,33,3,230,13,CRUE/SEM,,7.0883327,-73.1085326,11
2022-08-18,2022,8,33,3,230,12,CRUE/SEM,,7.1092903,-73.1122981,71
2022-08-18,2022,8,33,3,230,11,CRUE/SEM,,7.110472,-73.1194085,5
2022-08-18,2022,8,33,3,230,10,CRUE/SEM,,7.1362004,-73.1178622,566
2022-08-18,2022,8,33,3,230,10,CRUE/SEM,,7.1211164,-73.1277129,374
2022-08-18,2022,8,33,3,230,9,CRUE/SEM,,7.1274549,-73.1191323,1
2022-08-18,2022,8,33,3,230,9,CRUE/SEM,,7.1274549,-73.1191323,1
2022-08-18,2022,8,33,3,230,8,CRUE/SEM,,7.1148358,-73.1082879,429
2022-08-18,2022,8,33,3,230,8,CRUE/SEM,,7.1148358,-73.1082879,429
2022-08-18,2022,8,33,3,230,10,CRUE/SEM,,7.1362004,-73.1178622,566
2022-08-19,2022,8,33,4,231,13,CRUE/SEM,,7.1499873,-73.1320101,16
2022-08-19,2022,8,33,4,231,13,CRUE/SEM,,7.1400542,-73.1316867,430
2022-08-19,2022,8,33,4,231,14,CRUE/SEM,,7.119349,-73.1227416,0
2022-08-19,2022,8,33,4,231,17,CRUE/SEM,,7.119349,-73.1227416,0
2022-08-19,2022,8,33,4,231,16,CRUE/SEM,,7.119349,-73.1227416,0
2022-08-19,2022,8,33,4,231,13,CRUE/SEM,,7.1100652,-73.120577,77
2022-08-19,2022,8,33,4,231,14,CRUE/SEM,,7.119349,-73.1227416,0
2022-08-19,2022,8,33,4,231,12,CRUE/SEM,,7.1106827,-73.1201123,136
2022-08-19,2022,8,33,4,231,6,CRUE/SEM,,7.119349,-73.1227416,0
2022-08-19,2022,8,33,4,231,12,CRUE/SEM,,7.1083684,-73.1299196,8
2022-08-19,2022,8,33,4,231,10,CRUE/SEM,,7.1175894,-73.1112649,7
2022-08-19,2022,8,33,4,231,9,CRUE/SEM,,7.0955552,-73.1195525,308
2022-08-19,2022,8,33,4,231,9,CRUE/SEM,,7.119349,-73.1227416,0
2022-08-19,2022,8,33,4,231,8,CRUE/SEM,,7.1178224,-73.1209456,125
2022-08-19,2022,8,33,4,231,12,CRUE/SEM,,7.0982752,-73.1112433,18
2022-08-19,2022,8,33,4,231,18,CRUE/SEM,,7.1277274,-73.0818567,805
2022-08-19,2022,8,33,4,231,7,CRUE/SEM,,7.1178224,-73.1209456,125
2022-08-19,2022,8,33,4,231,18,CRUE/SEM,,7.119349,-73.1227416,0
2022-08-19,2022,8,33,4,231,6,CRUE/SEM,,7.119349,-73.1227416,0
2022-08-19,2022,8,33,4,231,18,CRUE/SEM,,7.1277274,-73.0818567,805
2022-08-19,2022,8,33,4,231,1,CRUE/SEM,,7.1222228,-73.1272864,105
2022-08-19,2022,8,33,4,231,19,CRUE/SEM,,7.119349,-73.1227416,0
2022-08-19,2022,8,33,4,231,18,CRUE/SEM,,7.0995144,-73.1081699,94
2022-08-19,2022,8,33,4,231,18,CRUE/SEM,,7.109566,-73.1295739,8
2022-08-19,2022,8,33,4,231,18,CRUE/SEM,,7.0995144,-73.1081699,94
2022-08-19,2022,8,33,4,231,19,CRUE/SEM,,7.1308723,-73.1245746,19
2022-08-20,2022,8,33,5,232,10,CRUE/SEM,,7.0982752,-73.1112433,18
2022-08-20,2022,8,33,5,232,14,CRUE/SEM,,7.0801099,-73.1202646,892
2022-08-20,2022,8,33,5,232,13,CRUE/SEM,,7.12775,-73.127347,185
2022-08-20,2022,8,33,5,232,13,CRUE/SEM,,7.1174107,-73.1280109,52
2022-08-20,2022,8,33,5,232,13,CRUE/SEM,,7.1448432,-73.1277843,76
2022-08-20,2022,8,33,5,232,12,CRUE/SEM,,7.1254505,-73.1274108,836
2022-08-20,2022,8,33,5,232,16,CRUE/SEM,,7.1280736,-73.111674,17
2022-08-20,2022,8,33,5,232,15,CRUE/SEM,,7.119349,-73.1227416,0
2022-08-20,2022,8,33,5,232,16,CRUE/SEM,,7.1280736,-73.111674,17
2022-08-20,2022,8,33,5,232,8,CRUE/SEM,,7.1039319,-73.1107608,22
2022-08-20,2022,8,33,5,232,16,CRUE/SEM,,7.1175894,-73.1112649,7
2022-08-20,2022,8,33,5,232,16,CRUE/SEM,,7.1309285,-73.1127297,86
2022-08-20,2022,8,33,5,232,10,CRUE/SEM,,7.1175894,-73.1112649,7
2022-08-20,2022,8,33,5,232,7,CRUE/SEM,,7.123349,-73.11903,144
2022-08-20,2022,8,33,5,232,14,CRUE/SEM,,7.1138525,-73.1269336,61
2022-08-20,2022,8,33,5,232,7,CRUE/SEM,,7.1133802,-73.1231547,13
2022-08-20,2022,8,33,5,232,7,CRUE/SEM,,7.1228928,-73.1202171,80
2022-08-20,2022,8,33,5,232,14,CRUE/SEM,,7.1178498,-73.1168055,26
2022-08-20,2022,8,33,5,232,14,CRUE/SEM,,7.1311886,-73.1127775,86
2022-08-20,2022,8,33,5,232,18,CRUE/SEM,,7.119349,-73.1227416,0
2022-08-20,2022,8,33,5,232,18,CRUE/SEM,,7.119349,-73.1227416,0
2022-08-20,2022,8,33,5,232,14,CRUE/SEM,,7.119349,-73.1227416,0
2022-08-20,2022,8,33,5,232,14,CRUE/SEM,,7.1177887,-73.1197468,15
2022-08-20,2022,8,33,5,232,15,CRUE/SEM,,7.119349,-73.1227416,0
2022-08-20,2022,8,33,5,232,10,CRUE/SEM,,7.0982752,-73.1112433,18
2022-08-20,2022,8,33,5,232,16,CRUE/SEM,,7.120792,-73.138976,213
2022-08-21,2022,8,33,6,233,9,CRUE/SEM,,7.1274549,-73.1191323,1
2022-08-21,2022,8,33,6,233,13,CRUE/SEM,,7.0839261,-73.1150443,49
2022-08-21,2022,8,33,6,233,18,CRUE/SEM,,7.1116076,-73.114394,47
2022-08-21,2022,8,33,6,233,9,CRUE/SEM,,7.119349,-73.1227416,0
2022-08-21,2022,8,33,6,233,11,CRUE/SEM,,7.1069656,-73.0989718,254
2022-08-21,2022,8,33,6,233,11,CRUE/SEM,,7.1069656,-73.0989718,254
2022-08-21,2022,8,33,6,233,13,CRUE/SEM,,7.0839261,-73.1150443,49
2022-08-21,2022,8,33,6,233,13,CRUE/SEM,,7.0883889,-73.1297288,87
2022-08-21,2022,8,33,6,233,19,CRUE/SEM,,7.163897,-73.1295843,924
2022-08-21,2022,8,33,6,233,15,CRUE/SEM,,7.1499722,-73.1234142,828
2022-08-21,2022,8,33,6,233,15,CRUE/SEM,,7.1499722,-73.1234142,828
2022-08-21,2022,8,33,6,233,15,CRUE/SEM,,7.1145678,-73.1306618,79
2022-08-21,2022,8,33,6,233,15,CRUE/SEM,,7.0983903,-73.1627225,58
2022-08-21,2022,8,33,6,233,18,CRUE/SEM,,7.1116076,-73.114394,47
2022-08-21,2022,8,33,6,233,19,CRUE/SEM,,7.0996427,-73.1141281,158
2022-08-21,2022,8,33,6,233,18,CRUE/SEM,,7.119349,-73.1227416,0
2022-08-21,2022,8,33,6,233,18,CRUE/SEM,,7.1173268,-73.1077081,64
2022-08-21,2022,8,33,6,233,13,CRUE/SEM,,7.0883889,-73.1297288,87
2022-08-21,2022,8,33,6,233,18,CRUE/SEM,,7.1068,-73.10939,127
2022-08-21,2022,8,33,6,233,12,CRUE/SEM,,7.1356939,-73.1237617,1251
2022-08-21,2022,8,33,6,233,18,CRUE/SEM,,7.1499873,-73.1320101,16
2022-08-21,2022,8,33,6,233,18,CRUE/SEM,,7.119349,-73.1227416,0
2022-08-21,2022,8,33,6,233,20,CRUE/SEM,,7.1293895,-73.125361,246
2022-08-21,2022,8,33,6,233,21,CRUE/SEM,,7.1464424,-73.1267172,425
2022-08-21,2022,8,33,6,233,21,CRUE/SEM,,7.1280736,-73.111674,17
